Country,Year,PIB per capita,Value_PIB minero,Value_PIB Manufacturero Hist.,Value_PIB Real Hist. ,Leyes sobre Economía Circular,Value_Hist. Import. Plásticos,Value_Hist. Export. Plásticos,Tasa de Cambio,Tasa de Desempleo,Productividad,Densidad Poblacional,Indice de Gini,Emisiones en MTCO2,Value_Población +65,Value_Población 15-64,Value_Población 0-14,Fuerza Laboral / Pob. Econ. Activa,Value_Hist. Crecimiento Pob. Mun,Value_Hist. Población Mundial
Belgium,2004,35429.40779,0,56241770949,3.69215E+11,0,11944668,20826949,0.803921648,7.363,,343.5577424,30.5,128.7817,1789891,6835118,1796128,4486040,0.432788248,10421137
Belgium,2005,36809.70134,0,57730840433,3.85715E+11,0,13058620,23665008,0.803800192,8.44,81.5,345.4527083,29.3,125.6396,1804439,6878738,1795440,4627699,0.550055708,10478617
Belgium,2006,38705.1068,0,56391012637,4.0826E+11,0,14827242,26933792,0.796432731,8.246,82.3,347.7387004,28.1,123.8843,1809898,6941221,1796839,4647632,0.659558215,10547958
Belgium,2007,44319.16545,0,59967646158,4.70922E+11,0,17294082,31617641,0.7296724,7.459,82.48,350.3016517,29.2,120.4812,1814739,7010765,1800196,4735412,0.734330831,10625700
Belgium,2008,48303.39796,0,57963898053,5.17328E+11,0,18196348,32562668,0.67992268,6.976,81.67,353.079913,28.4,120.1797,1828049,7073147,1808777,4779497,0.789976845,10709973
Belgium,2009,44923.34001,0,53487749147,4.85015E+11,0,14220603,24934742,0.716957702,7.908,81.25,355.932252,28.6,107.7801,1846127,7126659,1823706,4801697,0.804599573,10796493
Belgium,2010,44197.39367,0,55693161205,4.81557E+11,0,16613507,29806870,0.75430899,8.293,80.95,359.1990901,28.4,114.4896,1865026,7184817,1845743,4901576,0.913639392,10895586
Belgium,2011,47760.82988,0,56036448931,5.27197E+11,0,19015955,33819417,0.718413899,7.14,82.29,363.9028121,28.1,105.098,1904218,7260019,1874027,4884263,1.301002902,11038264
Belgium,2012,44874.17092,0,55104725496,4.98414E+11,0,18032639,31432425,0.77833812,7.542,82.54,366.1666172,27.5,102.4345,1942539,7278246,1886147,4917260,0.620163579,11106932
Belgium,2013,46964.59468,0,56228868423,5.24097E+11,0,18966747,32397537,0.752945123,8.425,82.54,367.8965813,27.7,102.7616,1977490,7286098,1895820,4966858,0.471340144,11159407
Belgium,2014,47995.7787,0,57133973535,5.37987E+11,0,19489768,32072234,0.752728197,8.523,83.42,369.5334125,28.1,97.0336,2013388,7290315,1905354,4984459,0.443929288,11209057
Belgium,2015,40893.80454,0,57942868346,4.61045E+11,0,16248163,27278525,0.901296423,8.482,85.44,371.6808756,27.7,101.275,2047812,7310530,1915854,4994454,0.579446242,11274196
Belgium,2016,41854.54983,0,56788044059,4.74272E+11,1,17162619,27021434,0.903421436,7.83,85.14,373.5674678,27.6,99.7416,2080071,7326984,1924367,5001167,0.506300002,11331422
Belgium,2017,44035.32394,0,58219509852,5.00909E+11,0,18823873,29626285,0.885205508,7.09,85.33,375.0093298,27.4,99.192,2114062,7330451,1930645,5037325,0.385228018,11375158
Belgium,2018,47487.21004,0,58943776567,5.42639E+11,0,20066888,32645117,0.846772667,5.941,84.81,374.7435149,27.2,100.1586,2149271,7341283,1936500,5093485,0.455184695,11427054
Belgium,2019,46716.62275,0,60747586011,5.36726E+11,0,18613589,29488734,0.893276257,5.364,86.6,376.761986,27.2,99.6842,2186334,7362072,1940574,5146209,0.540461327,11488980
Belgium,2020,45906.28758,0,56593999130,5.29694E+11,0,17057631,27480142,0.875506397,5.545,89.92,378.3893225,26,91.2283,2218184,7381890,1938530,5124712,0.430996815,11538604
Belgium,2021,51655.78833,0,53719790454,5.98494E+11,1,23925211,38971903,0.845494139,6.248,90.14,379.9499902,26.6,94.8861,2253753,7399545,1932898,5217415,0.411601997,11586195
Belgium,2022,50807.20471,,60341919251,5.93439E+11,0,24854974,39318089,0.949623753,5.57,89.71,383.0330557,,89.0021,2308850,7440659,1930701,5320795,0.80816535,11680210
Belgium,2023,54700.90932,,59385509154,6.44783E+11,0,21005995,32689369,0.924839558,5.528,90.18,,,83.3685,2374609,7492555,1920259,5367441,0.91371589,11787423
Canada,1960,2264.948497,,,40563768947,0,,,0.969766787,,,,,192.7162,1364068,10500309,6044979,,,17909356
Canada,1961,2246.083566,,,41038192838,0,,,1.013062516,,,2.037902692,,194.0007,1392947,10682072,6195981,,1.999184557,18271000
Canada,1962,2274.428471,,,42336211556,0,,,1.068769224,,,2.076160074,,206.9908,1420113,10874824,6319062,,1.859888233,18614000
Canada,1963,2380.317329,,,45140337827,0,,,1.078514344,,,2.115198219,,210.9108,1446868,11094519,6422614,,1.862845928,18964000
Canada,1964,2561.638491,,,49503663836,0,,,1.078598419,,,2.155463277,,237.5777,1476046,11343971,6504983,,1.885714943,19325000
Canada,1965,2777.183173,,,54649410479,0,,,1.077984284,,,2.194836034,,251.917,1507597,11612010,6558393,,1.810166597,19678000
Canada,1966,3055.288079,,,61252415405,0,,,1.077341567,,,2.23610493,,259.0744,1541912,11917870,6588218,,1.862813771,20048000
Canada,1967,3226.382737,,,65856924424,0,,,1.078710424,,,2.276704601,,281.637,1577573,12245902,6588526,,1.799356505,20412000
Canada,1968,3473.237226,,,72048833006,0,,,1.077471401,,,2.313735069,,303.2613,1614150,12567366,6562484,,1.613408503,20744000
Canada,1969,3776.156131,,,79405011125,0,,,1.076780513,4.7,,2.345411735,,307.1192,1651231,12865646,6511122,,1.359783472,21028000
Canada,1970,4135.821498,1.299737211,,88192257632,0,,,1.044218744,5.9,,2.378426852,,341.1772,1689098,13199949,6434953,,1.3978316,21324000
Canada,1971,4535.393389,0.942167857,,99606454744,0,,,1.009810544,6.4,,2.449591382,37.2,352.2874,1754036,13764507,6443489,,2.948194528,21962032
Canada,1972,5106.73708,0.862279378,,1.13464E+11,0,,,0.990662556,6.3,,2.478193069,,380.7917,1795637,14078785,6344041,,1.160846567,22218463
Canada,1973,5858.334073,1.709724615,,1.31764E+11,0,,,1.00009014,5.6,,2.508677845,34.9,381.2732,1843456,14403863,6244459,,1.222616584,22491777
Canada,1974,7056.708475,1.770850806,,1.60949E+11,0,,,0.978017526,5.4,,2.543945128,,389.6169,1894767,14761312,6151890,,1.396021669,22807969
Canada,1975,7536.520098,0.788855386,,1.7442E+11,0,,,1.017159263,,,2.58134434,34.1,396.7868,1951918,15127188,6064169,,1.459424913,23143275
Canada,1976,8838.947107,0.74359396,,2.07272E+11,0,,,0.986028304,7.09,,2.615534282,,398.9623,2014912,15465136,5969760,,1.315806566,23449808
Canada,1977,8949.109893,0.594436696,,2.12325E+11,0,,,1.063441611,8.049,,2.646322551,33.7,407.7904,2081657,15774846,5869340,,1.170256878,23725843
Canada,1978,9154.433253,0.360267309,,2.1937E+11,0,,,1.140659171,8.376,,2.672797105,,415.5287,2149970,16054086,5759148,,0.995456944,23963203
Canada,1979,10077.50267,0.646325113,,2.43891E+11,0,,,1.171424496,7.525,,2.699381078,33.5,441.6768,2221969,16326051,5653524,,0.989698733,24201544
Canada,1980,11208.20274,0.900067442,,2.74777E+11,0,,,1.169226867,7.537,,2.73441759,,442.8469,2299201,16632230,5584236,,1.289594978,24515667
Canada,1981,12379.03686,0.486517345,,3.07247E+11,0,,,1.198903121,7.607,,2.768352668,33,429.6297,2370306,16906146,5543463,,1.233397255,24819915
Canada,1982,12527.31353,0.356449698,,3.14648E+11,0,,,1.233734912,11.04,,2.801482334,32.9,414.4549,2435840,17149677,5531424,,1.189624341,25116942
Canada,1983,13477.10317,0.371859889,,3.41866E+11,0,,,1.232411827,12.018,,2.829311958,,408.3385,2495884,17344744,5525823,,0.988487567,25366451
Canada,1984,13930.47455,0.395074533,,3.56718E+11,0,,,1.295065611,11.344,,2.856148117,33.5,425.2333,2563778,17523696,5519579,,0.944034716,25607053
Canada,1985,14170.12494,0.336345719,,3.66186E+11,0,,,1.365507392,10.503,,2.88236647,33.2,421.7187,2643705,17694065,5504347,,0.913774275,25842116
Canada,1986,14521.18008,0.22911497,,3.79007E+11,0,,,1.389471059,9.593,,2.911161229,31.7,404.7079,2732048,17871016,5497213,,0.994040151,26100278
Canada,1987,16377.69021,0.345823584,,4.33134E+11,0,,,1.325982582,8.82,,2.94978925,31.7,430.9821,2828552,18088104,5529945,,1.318167782,26446601
Canada,1988,19012.57233,1.096893598,,5.0938E+11,0,,,1.230700847,7.762,,2.988285991,31.2,455.6691,2918037,18295461,5578249,,1.29662489,26791747
Canada,1989,20794.68223,0.790006586,,5.67212E+11,0,,,1.183972084,7.547,,3.042385498,31,462.8851,3017907,18597598,5661275,,1.794193515,27276781
Canada,1990,21525.86114,0.549339394,,5.96076E+11,0,,,1.166773627,8.131,,3.088601866,31.4,458.0149,3112379,18842577,5736182,14657129,1.507660673,27691138
Canada,1991,21846.79305,0.469744785,,6.12528E+11,0,,,1.145725844,10.316,,3.127225314,31.9,449.7561,3199807,19032708,5804904,14723928,1.242761231,28037420
Canada,1992,20950.33053,0.346063229,,5.94387E+11,0,,,1.20872292,11.197,,3.164461458,31.6,463.4967,3281919,19214668,5874677,14690496,1.183675541,28371264
Canada,1993,20186.79888,0.202891515,,5.79054E+11,0,,,1.290087882,11.377,,3.199428482,31.7,464.16,3357426,19398191,5929147,14776360,1.098930879,28684764
Canada,1994,19997.62374,0.297840897,,5.79944E+11,0,,,1.365673448,10.395,,3.234663084,31.3,478.6306,3431274,19605262,5964127,14916387,1.095258107,29000663
Canada,1995,20679.63479,0.403004703,,6.05961E+11,0,,,1.372445418,9.489,,3.268308165,31.5,491.4137,3504276,19816807,5981228,15019710,1.034769484,29302311
Canada,1996,21296.97235,0.298429961,,6.30608E+11,0,,,1.363521636,9.62,,3.302651359,32.8,507.7287,3579778,20041214,5989226,15170582,1.045311783,29610218
Canada,1997,21901.56285,0.218185373,1.40203E+11,6.54987E+11,0,,,1.384598028,9.101,,3.335636361,33.1,522.0219,3654970,20265610,5985367,15409638,0.993788591,29905948
Canada,1998,21024.58507,0.104340832,1.4728E+11,6.34E+11,0,,,1.483505302,8.279,,3.363434308,33.2,529.6357,3721995,20470263,5962915,15645133,0.829909353,30155173
Canada,1999,22315.24667,0.12505864,1.59039E+11,6.78412E+11,0,,,1.485704819,7.583,,3.390885151,33.1,543.8656,3783197,20688980,5929109,15924535,0.812842624,30401286
Canada,2000,24271.00206,0.180010591,1.7345E+11,7.44773E+11,0,,,1.485394095,6.829,,3.42261134,33.4,566.2614,3846858,20945109,5893763,16186923,0.931281553,30685730
Canada,2001,23822.09621,0.122183454,1.67126E+11,7.38982E+11,0,,,1.548839955,7.219,,3.459990363,33.6,558.3605,3915764,21240018,5865073,16454900,1.086199455,31020855
Canada,2002,24256.01923,0.138256427,1.70194E+11,7.60649E+11,0,,,1.570342834,7.665,,3.497728426,33.6,563.7285,3984823,21535514,5838863,16941931,1.084793283,31359199
Canada,2003,28301.86459,0.153175451,1.68011E+11,8.95541E+11,0,,,1.401014548,7.574,,3.529322777,33.8,580.7924,4051687,21788580,5802193,17341662,0.89922681,31642461
Canada,2004,32145.54126,0.285289345,1.72093E+11,1.02669E+12,0,9765651,10116357,1.301281595,7.185,,3.562376486,33.8,579.1628,4125469,22053537,5759801,17554856,0.932186964,31938807
Canada,2005,36383.66001,0.278767398,1.75549E+11,1.17311E+12,0,11284946,11758297,1.211405134,6.758,57.54,3.596275538,33.6,572.8548,4206596,22326837,5709300,17706025,0.94708627,32242732
Canada,2006,40504.0371,0.60274695,1.72716E+11,1.31926E+12,0,12242897,12753871,1.134344726,6.484,58.64,3.632911275,34.1,568.1732,4303345,22602298,5665550,17980503,1.013559391,32571193
Canada,2007,44660.08389,0.785283814,1.67512E+11,1.46882E+12,0,12605198,12563764,1.074045622,6.156,58.44,3.668345976,33.8,591.8887,4409556,22843813,5635516,18289463,0.970654173,32888886
Canada,2008,46710.25269,0.513529437,1.5856E+11,1.55299E+12,0,13253130,12613444,1.067086918,6.284,58.66,3.708322375,33.9,575.7699,4528591,23091639,5627068,18579576,1.083871149,33247298
Canada,2009,40874.88319,0.203571172,1.36696E+11,1.37463E+12,0,10670246,9087571,1.141535406,8.46,59.37,3.751015717,34,542.8107,4658387,23343138,5628544,18747581,1.144707685,33630069
Canada,2010,47560.6666,0.449991271,1.43297E+11,1.61734E+12,0,13084903,10770794,1.030112735,8.178,59.6,3.792935211,33.6,554.7343,4798030,23575491,5632381,18934218,1.11135203,34005902
Canada,2011,52223.85884,0.555035052,1.48268E+11,1.79333E+12,0,14537388,12268473,0.989258159,7.637,60.34,3.830112798,32.7,563.3204,4955040,23745000,5639181,19112505,0.975407251,34339221
Canada,2012,52670.34473,0.338173536,1.50429E+11,1.82837E+12,0,15086166,12071409,0.999364744,7.392,60.11,3.871847252,33.5,564.2212,5144768,23900795,5667832,19332146,1.083746522,34713395
Canada,2013,52638.11872,0.280229668,1.49937E+11,1.8466E+12,0,15352878,12568345,1.030137364,7.143,61.04,3.912848123,33.8,568.8538,5342375,24030435,5708182,19544962,1.053380981,35080992
Canada,2014,50960.84312,0.252537146,1.54393E+11,1.80575E+12,0,16071861,13173242,1.104747132,7.023,63.47,3.952229134,33.2,566.4689,5535951,24143294,5754821,19594831,1.001422847,35434066
Canada,2015,43594.1941,0.153735193,1.55268E+11,1.55651E+12,0,14951442,12496078,1.278786204,6.945,62.8,3.982392458,33.7,565.6441,5716361,24192340,5795797,19705946,0.760300145,35704498
Canada,2016,42314.06158,0.160582353,1.55254E+11,1.52799E+12,0,14730401,12125288,1.325615164,7.038,63.19,4.027710725,32.7,558.8716,5917875,24335145,5857782,19857477,1.13153974,36110803
Canada,2017,45129.62812,0.204739487,1.58273E+11,1.64927E+12,0,16039251,12579559,1.297935846,6.426,64.11,4.076148363,33.3,569.603,6124302,24510756,5910017,20155417,1.195435755,36545075
Canada,2018,46539.17616,0.125273089,1.63117E+11,1.72533E+12,1,17001800,13582292,1.295817928,5.837,64.04,4.134989443,32.5,579.0788,6350422,24759072,5963126,20391340,1.433226157,37072620
Canada,2019,46352.86934,0.188938776,1.63085E+11,1.74373E+12,0,16353958,12679832,1.326793363,5.69,65.1,4.195875007,31.7,582.025,6595222,25010539,6012734,20799435,1.461712599,37618495
Canada,2020,43537.8393,0.233498836,1.49168E+11,1.65568E+12,0,15970566,12420863,1.341152672,9.657,67.88,4.241621355,,526.5816,6839606,25151490,6037542,20505333,1.084368971,38028638
Canada,2021,52496.84417,1.184260348,1.57985E+11,2.00747E+12,0,20490265,16880640,1.253876902,7.527,65.32,4.351026204,,540.3116,7067591,25152138,6020135,21005652,0.553902422,38239864
Canada,2022,55509.39318,,1.63789E+11,2.16148E+12,0,22499463,17256664,1.301554775,5.28,65.8,4.430581997,,550.6116,7375348,25509499,6054208,21456376,1.811922553,38939056
Canada,2023,53431.18571,,1.6271E+11,2.14247E+12,0,19314706,15521011,1.349908641,5.415,65.23,,,549.299,7762172,26198809,6136779,22197237,2.932274012,40097761
Chile,1960,504.087277,,4361205011,4110000000,0,,,0.001048969,,,,,13.4765,272241,4646341,3234769,,,8153350
Chile,1961,580.1024571,,4685188019,4829238095,0,,,0.001050136,,,11.19629283,,14.4547,283762,4735521,3305518,,2.081036606,8324802
Chile,1962,662.7334757,,5127497077,5631285444,0,,,0.001057636,,,11.42796679,,16.7074,295553,4830214,3371291,,2.048085182,8497059
Chile,1963,644.8920604,,5329384355,5591307028,0,,,0.001621786,,,11.66075435,,17.337,307563,4931410,3431171,,2.016529603,8670144
Chile,1964,674.49014,,5599963571,5964195925,0,,,0.002307433,,,11.89259507,,17.5051,319381,5037232,3485912,,1.96870697,8842525
Chile,1965,677.7677962,,5847087003,6108679126,0,,,0.003156658,,,12.12178897,,17.7473,330964,5146040,3535934,,1.908863125,9012938
Chile,1966,780.0969232,,6583012207,7162633082,0,,,0.003851138,,,12.34879198,,18.7725,342476,5256972,3582274,,1.855366814,9181722
Chile,1967,754.8961754,,6771705607,7057478295,0,,,0.005068269,,,12.57368748,,19.2383,353753,5368882,3626303,,1.804809219,9348939
Chile,1968,755.8925528,,6990975296,7192102967,0,,,0.006876466,,,12.79664628,,21.2022,364753,5482899,3667064,,1.757679177,9514716
Chile,1969,863.5694904,,7178621564,8359596194,0,,,0.008617582,,,13.01932129,,22.5315,376020,5600347,3703916,,1.72513804,9680282
Chile,1970,928.7753106,9.598958324,7320717537,9144112431,0,,,0.011277504,,,13.24131846,,24.6358,387507,5721456,3736381,,1.690761998,9845344
Chile,1971,1086.555074,6.067804127,8314656358,10876091408,0,,,0.012208644,,,13.46236746,,27.0558,399205,5847344,3763151,,1.655606968,10009701
Chile,1972,1163.074103,5.247820509,8500627212,11833904488,0,,,0.020835225,,,13.68425031,,28.139,411687,5978425,3784566,,1.634736189,10174678
Chile,1973,1627.253567,6.806755588,7843655851,16826390944,0,,,0.071641908,,,13.90708403,,27.5885,425290,6113588,3801484,,1.61527935,10340362
Chile,1974,1542.925527,9.903446165,7643443985,16209693232,0,,,0.592826261,,,14.12960975,,25.878,439788,6252307,3813723,,1.587422562,10505817
Chile,1975,714.1946235,10.39176002,5696928104,7621570062,0,,,4.910416667,14.69,,14.35252148,,22.9467,455231,6394245,3822083,,1.565306147,10671559
Chile,1976,953.9015123,10.91940384,6039654796,10338624019,0,,,13.05416667,12.75,,14.57671089,,24.0289,471909,6538415,3827926,,1.54994709,10838251
Chile,1977,1268.962883,7.326657079,6552331204,13965595122,0,,,21.53583333,11.83,,14.80167498,,23.0169,489716,6683930,3831874,,1.531523812,11005519
Chile,1978,1431.350138,6.080382371,7159563740,15992038535,0,,,31.65583333,14.26,,15.02651533,,22.842,508060,6830438,3834196,,1.507598099,11172695
Chile,1979,1922.977189,7.558803903,7725434514,21806136346,0,,,37.24583333,13.63,,15.25123196,,24.7297,526813,6977784,3835182,,1.484395433,11339779
Chile,1980,2523.055456,6.872697815,8202403681,29036709872,0,,,39,10.46,,15.47821748,,25.0999,546141,7126610,3835799,,1.477342781,11508550
Chile,1981,2954.937434,4.024030991,8412249171,34509878044,0,,,39,11.35,,15.70708053,,24.3471,565476,7276528,3836713,,1.467788809,11678717
Chile,1982,1648.011712,4.940061716,6649295738,19529291465,0,,,50.90833333,19.6,,15.93773234,,20.4753,584874,7426890,3838450,,1.457780101,11850214
Chile,1983,1693.146767,7.063378704,6855266835,20362016672,0,,,78.78833333,14.65,,16.17433816,,20.6741,605162,7578535,3842442,,1.47365212,12026138
Chile,1984,1611.4186,6.003143208,7464907777,19671768024,0,,,98.4775,13.91,,16.41857109,,22.0047,626925,7730799,3850009,,1.498715571,12207733
Chile,1985,1429.38851,7.213485139,7665433782,17717662228,0,,,160.86,,,16.67080099,,21.2922,650714,7882701,3861858,,1.524566753,12395274
Chile,1986,1501.091407,6.065928382,8249451786,18897110626,0,,,192.93,8.71,,16.93123363,,22.0225,676581,8033562,3878771,,1.550131447,12588914
Chile,1987,1739.676991,7.492382119,8684747811,22250729667,0,,,219.4066667,,,17.20188237,56.2,22.4102,704611,8184307,3901232,,1.585875803,12790150
Chile,1988,2003.363504,10.90380802,9450097525,26042571616,0,,,245.0116667,6.23,,17.48334167,,26.6,735778,8334644,3929003,,1.622970535,12999424
Chile,1989,2265.359377,11.83685503,10485048021,29936735491,0,,,266.9541667,5.29,,17.77328346,,32.0178,771417,8481766,3961822,,1.644787763,13215005
Chile,1990,2466.130142,9.54796165,10588521466,33137824762,0,,,304.9033333,5.63,,18.07208836,57.2,32.9081,811383,8626905,3998887,4947079,1.667226756,13437176
Chile,1991,2770.079646,4.755795503,11153648781,37846188228,0,,,349.2158333,5.23,,18.37512172,,30.8918,855611,8769031,4037849,5112321,1.66290008,13662491
Chile,1992,3309.399239,3.637224432,12426711078,45949608552,0,,,362.5758333,4.35,,18.67381229,54.8,32.0006,903829,8907272,4073476,5316439,1.6124461,13884577
Chile,1993,3494.994609,2.264798518,13328292501,49287378599,0,,,404.1658333,4.49,,18.96660265,,34.0978,953909,9044476,4103892,5475416,1.555754703,14102276
Chile,1994,3981.390189,4.06408791,13872328139,56998601184,0,,,420.1766667,5.87,,19.2543912,56.4,37.9749,1003142,9182558,4130557,5619145,1.505947204,14316256
Chile,1995,5055.614062,5.71244002,14917432887,73444831671,0,,,396.7733333,4.7,,19.53833998,,41.5625,1050336,9322900,4154144,5810257,1.463953874,14527381
Chile,1996,5333.504387,4.354086416,15396883703,78584098983,0,,,412.2666667,7.414,,19.81629035,54.9,48.2263,1095558,9465642,4172847,5980808,1.412565671,14734046
Chile,1997,5741.95843,4.103319096,16191030009,85741415285,0,,,419.295,7.136,,20.08310873,,55.942,1138758,9611115,4182561,6086471,1.337475544,14932434
Chile,1998,5419.824173,1.998272429,16112943425,81990010704,0,,,460.2875,7.307,,20.34586138,55.5,57.2585,1181217,9763103,4183480,6211120,1.299841892,15127799
Chile,1999,4933.555815,2.995969801,16165043526,75578685736,0,,,508.7766667,11.158,,20.60343469,,61.408,1224168,9920304,4174841,6313009,1.258027532,15319313
Chile,2000,5052.992458,4.34085503,17155031810,78339750722,0,,,539.5875,10.491,,20.85133525,52.8,58.5026,1267713,10078820,4157102,6343733,1.196019259,15503635
