Country,Year,Emisiones en MTCO2,Value_PIB Real Hist. ,Value_PIB Manufacturero Hist. ,Value_Hist. Export. Plásticos,Value_Hist. Import. Plásticos,Tasa de Desempleo,Tasa de Cambio,Productividad,Fuerza Laboral / Pob. Econ. Activa,Value_PIB minero,Value_Hist. Población Mundial,Value_Hist. Crecimiento Pob. Mun,Value_Población 0-14,Value_Población 15-64,Value_Población +65,Leyes sobre Economía Circular,,
Poland,2019,317.7248,6.02684E+11,1.02294E+11,11721711,13335720,3.267,3.839375,43.37,18381550,0.207981589,37965475,-0.024427107,5855158,25444178,6666138,1,,
Poland,2020,302.4327,6.05914E+11,96588942815,11900109,14743229,3.155,3.899741667,44.17,18310637,0.16296112,37899070,-0.175062058,5870109,25178307,6850654,0,,
Poland,2021,330.9794,6.8917E+11,95825288196,15821931,21205735,3.268,3.861916667,43.87,18231897,0.47847202,36981559,-2.450719054,5718125,24408815,6854620,0,,
Poland,2022,315.0423,6.95607E+11,1.07653E+11,18221247,20804349,2.811,4.457758333,45.42,18259831,0,36821749,-0.433070696,5642475,24176067,7003208,0,,
Poland,2023,289.2815,8.09201E+11,1.06992E+11,17400583,18322935,2.743,4.203666667,44.93,18341629,0,36687353,-0.365658527,5538604,23972368,7176381,0,,
Portugal,1960,8.2135,3339150158,0,0,0,,28.75000003,,0,0,8857716,0,2594103,5565569,698044,0,,
Portugal,1961,9.078,3573719085,0,0,0,,28.75000003,,0,0,8929316,0.805085264,2599759,5615332,714225,0,,
Portugal,1962,9.2899,3835883663,0,0,0,,28.75000003,,0,0,8993985,0.721622436,2615670,5648074,730241,0,,
Portugal,1963,10.0116,4084251593,0,0,0,,28.75000003,,0,0,9030355,0.403565949,2623357,5664072,742926,0,,
Portugal,1964,11.0074,4429202657,0,0,0,,28.75000003,,0,0,9035365,0.055464162,2625284,5661078,749003,0,,
Portugal,1965,11.5825,4901711248,0,0,0,,28.75000003,,0,0,8998595,-0.407786764,2620520,5614856,763219,0,,
Portugal,1966,11.8351,5370108031,0,0,0,,28.75000003,,0,0,8930990,-0.754120303,2607252,5545747,777991,0,,
Portugal,1967,12.3916,6002607030,0,0,0,,28.75000003,,0,0,8874520,-0.634300161,2594002,5494361,786157,0,,
Portugal,1968,12.9924,6644693214,0,0,0,,28.75000003,,0,0,8836650,-0.427640384,2579253,5456883,800514,0,,
Portugal,1969,14.5928,7287555035,0,0,0,,28.75000003,,0,0,8757705,-0.897396123,2547917,5399651,810138,0,,
Portugal,1970,15.2365,8108235704,0,0,0,,28.75000003,,0,0.039951736,8680431,-0.886270251,2494286,5359550,826595,0,,
Portugal,1971,16.3757,9201604240,0,0,0,,28.36017029,,0,0.020804688,8643756,-0.423397124,2453146,5348104,842506,0,,
Portugal,1972,18.3073,11239117865,0,0,0,,27.05341667,,0,0.014021042,8630430,-0.154288053,2432896,5346043,851491,0,,
Portugal,1973,19.9451,15090564186,0,0,0,,24.51516667,,0,0.027403686,8633100,0.03093226,2409897,5358725,864478,0,,
Portugal,1974,20.6449,17512391476,0,0,0,1.77,25.40816667,,0,0.026637936,8754365,1.394878048,2421140,5447309,885916,0,,
Portugal,1975,21.2752,19347607843,0,0,0,4.5,25.55275,,0,0.00266172,9093470,3.80041404,2494324,5661142,938004,0,,
Portugal,1976,22.3258,20332831565,0,0,0,6.4,30.22908333,,0,0.005218026,9355810,2.844096717,2548819,5822082,984909,0,,
Portugal,1977,22.605,21439523311,0,0,0,,38.27695,,0,0.005846829,9455675,1.061754967,2558152,5888140,1009382,0,,
Portugal,1978,22.5848,23487614051,0,0,0,7.89,43.93733333,,0,0.004668868,9558250,1.078956555,2557225,5963574,1037451,0,,
Portugal,1979,24.8556,26622819672,0,0,0,7.94,48.92346667,,0,0.013121361,9661265,1.071993612,2545841,6048043,1067381,0,,
Portugal,1980,26.7735,32896519824,0,0,0,,50.06213333,,0,0.022048767,9766312,1.081432067,2527888,6138756,1099668,0,,
Portugal,1981,27.0005,31977276873,0,0,0,,61.546375,,0,0.009708601,9851362,0.867080703,2502215,6221651,1127496,0,,
Portugal,1982,28.9999,30527754793,0,0,0,,79.47333333,,0,0.005754517,9911771,0.611332101,2473317,6289376,1149079,0,,
Portugal,1983,29.9016,27239650742,0,0,0,7.3,110.7798333,,0,0.007054073,9957865,0.463965044,2443470,6349885,1164510,0,,
Portugal,1984,28.7938,25217969050,0,0,0,,146.3903333,,0,0.005324085,9996232,0.38455308,2410955,6407094,1178183,0,,
Portugal,1985,27.1297,27115807742,0,0,0,8.18,170.3946667,,0,0.003390585,10023613,0.273538752,2370611,6452539,1200463,0,,
Portugal,1986,30.2211,38745901354,0,0,0,8.698,149.58675,,0,0.002669274,10032734,0.090953758,2318674,6485270,1228790,0,,
Portugal,1987,31.1983,48182925857,0,0,0,7.377,140.8824167,,0,0.003413858,10030031,-0.026945439,2258889,6514350,1256792,0,,
Portugal,1988,32.5676,56347250696,0,0,0,6.008,143.9539167,,0,0.007911514,10019610,-0.103951995,2194146,6540447,1285017,0,,
Portugal,1989,40.8222,60594092182,0,0,0,5.13,157.45825,,0,0.136499007,10005000,-0.145920471,2124209,6564614,1316178,0,,
Portugal,1990,45.3106,78713860217,0,0,0,4.645,142.55475,,4740079,0.107605595,9983218,-0.21794848,2045780,6589654,1347784,0,,
Portugal,1991,47.1309,89233599278,0,0,0,3.919,144.482,,4875550,0.168816819,9960235,-0.230481754,1964778,6616561,1378896,0,,
Portugal,1992,50.9566,1.07592E+11,0,0,0,3.985,134.9978333,,4748270,0.090668772,9952494,-0.077749267,1898436,6644378,1409680,0,,
Portugal,1993,49.4688,95009751901,0,0,0,5.301,160.8001858,,4749612,0.056212611,9964675,0.122316595,1853168,6672855,1438653,0,,
Portugal,1994,50.2425,99688641304,0,0,0,6.709,165.9927767,,4783077,0.108061506,9991525,0.269089468,1816163,6706686,1468676,0,,
Portugal,1995,54.5026,1.18122E+11,19362713029,0,0,7.064,151.1055283,,4803848,0.137154226,10026176,0.346203938,1780642,6744876,1500658,0,,
Portugal,1996,51.7993,1.2263E+11,21562155908,0,0,7.298,154.2436617,,4863514,0.033739948,10063945,0.375996187,1750103,6781719,1532123,0,,
Portugal,1997,54.6691,1.17017E+11,22959174655,0,0,6.571,175.312445,,4958056,0.032535691,10108977,0.446460605,1725953,6818814,1564210,0,,
Portugal,1998,59.2106,1.23946E+11,23570692670,0,0,4.64,180.10448,,5119669,0.002152585,10160196,0.505389233,1707434,6856324,1596438,0,,
Portugal,1999,66.878,1.2747E+11,23872854082,0,0,4.579,0.938283072,,5168078,0.00011386,10217828,0.565630442,1695974,6896313,1625540,0,,
Portugal,2000,65.6566,1.18605E+11,24409901592,0,0,3.806,1.082705081,,5230882,9.29801E-05,10289898,0.702859953,1686190,6943854,1659853,0,,
Portugal,2001,65.1871,1.21604E+11,24796332728,0,0,3.829,1.116533086,,5335182,6.27783E-05,10362722,0.705230637,1680570,6983938,1698213,0,,
Portugal,2002,69.5823,1.34796E+11,24668124075,0,0,4.497,1.057558996,,5418600,0.003059219,10419631,0.54766794,1682208,7007132,1730291,0,,
Portugal,2003,64.4818,1.65226E+11,24428149751,0,0,6.132,0.884047927,,5439794,0.001895301,10458821,0.375411415,1682554,7018527,1757740,0,,
Portugal,2004,67.3021,1.89382E+11,24604368136,1183350,1991205,6.319,0.803921648,,5415609,0.063184105,10483861,0.23912899,1678709,7018555,1786597,0,,
Portugal,2005,69.6395,1.97254E+11,24291901568,1566656,2216028,7.582,0.803800192,39.88,5461291,0.078379682,10503330,0.185532267,1672435,7017174,1813722,0,,
Portugal,2006,64.8558,2.08756E+11,24587080815,1804522,2495822,7.649,0.796432731,40.41,5497103,0.17393927,10522288,0.180332441,1662709,7021947,1837632,0,,
Portugal,2007,62.3798,2.40496E+11,25146665861,2222069,3033477,7.966,0.7296724,41.88,5529578,0.152062903,10542964,0.196304384,1649821,7030979,1862164,0,,
Portugal,2008,60.0094,2.63416E+11,24539690191,2407344,3359972,7.553,0.67992268,41.86,5531613,0.099533474,10558177,0.14419128,1636509,7032526,1889142,0,,
Portugal,2009,57.1468,2.44668E+11,21909868372,1903388,2675011,9.432,0.716957702,41.9,5483627,0.000133899,10568247,0.095330859,1623272,7024106,1920869,0,,
Portugal,2010,52.8897,2.38444E+11,23439125522,2312352,2965811,10.771,0.75430899,43.04,5488106,0.083173386,10573100,0.045910037,1605752,7009452,1957895,0,,
Portugal,2011,51.7835,2.45427E+11,23581008921,2758312,3466522,12.682,0.718413899,44.51,5425768,0.054762069,10557560,-0.147084879,1588754,6977060,1991745,0,,
Portugal,2012,49.9319,2.16537E+11,22748063199,2676738,2980407,15.531,0.77833812,44.83,5377902,0.071115049,10514844,-0.405421788,1571350,6924605,2018889,0,,
Portugal,2013,48.1462,2.26677E+11,22997588210,3006545,3321273,16.188,0.752945123,45.42,5282453,0.019072036,10457295,-0.548815211,1545372,6859400,2052522,0,,
Portugal,2014,47.9423,2.30079E+11,23658459578,3257264,3541579,13.897,0.752728197,44.84,5223671,0.0083293,10401062,-0.539190467,1513942,6795039,2092080,0,,
Portugal,2015,52.233,1.99039E+11,24384914253,2835923,3209525,12.447,0.901296423,44.94,5196241,0.000847836,10358076,-0.414141102,1481076,6745903,2131097,0,,
Portugal,2016,50.3109,2.06305E+11,24908318083,2953253,3287849,11.068,0.903421436,46.01,5178291,2.16801E-05,10325452,-0.315459017,1454110,6700209,2171133,0,,
Portugal,2017,55.1652,2.20863E+11,26436617723,3309595,3751585,8.869,0.885205508,45.98,5216904,0.036673629,10300300,-0.24388941,1432086,6654856,2213358,1,,
Portugal,2018,51.3403,2.42093E+11,27384356977,3858830,4571883,6.994,0.846772667,46.24,5230888,0.064797536,10283822,-0.160104021,1410692,6617642,2255488,0,,
Portugal,2019,47.5831,2.40116E+11,27509250406,3289971,4010146,6.464,0.893276257,47.02,5248814,0.078803094,10286263,0.023733495,1391928,6591233,2303102,0,,
Portugal,2020,41.7383,2.29619E+11,25652402917,3143232,3754841,6.801,0.875506397,48.43,5138170,0.080848988,10297081,0.105114125,1373394,6569496,2354191,0,,
Portugal,2021,40.2841,2.56056E+11,26883417455,4156310,5241059,6.577,0.845494139,49.16,5158639,0.148671649,10361831,0.626850165,1362112,6586358,2413361,0,,
Portugal,2022,40.6871,2.56899E+11,27980558167,4266727,5552329,6.011,0.949623753,49.72,5275650,0,10434332,0.697256448,1356695,6605952,2471685,0,,
Portugal,2023,37.2281,2.89114E+11,27402592931,3946031,5160156,6.509,0.924839558,50.53,5414853,0,10578174,1.36912986,1363912,6663704,2550558,0,,
Spain,1960,48.8656,12424514014,0,0,0,,60.00000006,,0,0,30455000,0,8359133,19611472,2484396,0,,
Spain,1961,53.6069,14238126760,0,0,0,,60.00000006,,0,0,30739250,0.929015535,8425501,19753040,2560709,0,,
Spain,1962,59.9758,16609632791,0,0,0,,60.00000006,,0,0,31023366,0.920032287,8510782,19889002,2623581,0,,
Spain,1963,58.7429,19631714760,0,0,0,,60.00000006,,0,0,31296651,0.877043252,8574412,20052973,2669266,0,,
Spain,1964,64.3238,21966876027,0,0,0,,60.00000006,,0,0,31609195,0.993696426,8665817,20231098,2712280,0,,
Spain,1965,71.0205,25479619607,0,0,0,,60.00000006,,0,0,31954292,1.085844742,8795896,20365655,2792741,0,,
Spain,1966,77.617,29559436183,0,0,0,,60.00000006,,0,0,32283194,1.024027852,8924662,20471134,2887398,0,,
Spain,1967,86.394,32570905397,0,0,0,,61.66666673,,0,0,32682947,1.230665818,9065047,20644057,2973843,0,,
Spain,1968,97.0172,32394326464,0,0,0,,70.00000007,,0,0,33113134,1.307655786,9198812,20843321,3071001,0,,
Spain,1969,96.7369,37090689288,0,0,0,1.3,70.00000007,,0,0,33441054,0.98543056,9308791,20979914,3152349,0,,
Spain,1970,116.7665,40963715237,0,0,0,1.1,70.00000007,,0,0.064297645,33814531,1.110631449,9421587,21144703,3248241,0,,
Spain,1971,128.4586,46586119760,0,0,0,1.5,69.46866671,,0,0.046162744,34224490,1.205084833,9529257,21348945,3346288,0,,
Spain,1972,144.7163,59090176029,0,0,0,1.5,64.27141667,,0,0.038139429,34604469,1.10413659,9610975,21560728,3432766,0,,
Spain,1973,154.9573,78583355226,0,0,0,2.49,58.26008333,,0,0.122084767,34988947,1.104937604,9676139,21787345,3525463,0,,
Spain,1974,172.6657,97204522642,0,0,0,3.04,57.6865,,0,0.141580602,35373335,1.09260761,9732418,22043121,3597796,0,,
Spain,1975,181.0536,1.14695E+11,0,0,0,4.8,57.40691667,,0,0.023411551,35757900,1.081293603,9777811,22301512,3678577,0,,
Spain,1976,197.7459,1.18423E+11,0,0,0,2.9,66.90291667,,0,0.041540862,36137812,1.056851725,9827594,22534179,3776039,0,,
Spain,1977,194.8291,1.32355E+11,0,0,0,5.2,75.96183333,,0,0.029843608,36511638,1.029131809,9869381,22770593,3871663,0,,
Spain,1978,199.5139,1.60485E+11,0,0,0,6.97,76.66783333,,0,0.014626583,36864898,0.96287655,9871827,23022961,3970110,0,,
Spain,1979,202.7465,2.14449E+11,0,0,0,8.61,67.125,,0,0.04093686,37191330,0.881584501,9823751,23299492,4068087,0,,
Spain,1980,213.9119,2.32601E+11,0,0,0,11.4,71.70191667,,0,0.058800934,37491165,0.802963562,9748768,23574707,4167690,0,,
Spain,1981,206.0962,2.02663E+11,0,0,0,14.17,92.32183333,,0,0.027129961,37758631,0.710878011,9627050,23873263,4258318,0,,
Spain,1982,208.5985,1.95857E+11,0,0,0,16,109.8591667,,0,0.021370385,37986012,0.600390137,9462821,24181552,4341639,0,,
Spain,1983,203.4351,1.70829E+11,0,0,0,17.49,143.4299167,,0,0.02393478,38171525,0.487183211,9295644,24454170,4421711,0,,
Spain,1984,197.6672,1.7198E+11,0,0,0,20.25,160.761,,0,0.019152863,38330364,0.415255702,9110065,24716874,4503425,0,,
Spain,1985,199.9314,1.80664E+11,0,0,0,21.64,170.0440833,,0,0.007309798,38469512,0.362365565,8908209,24961623,4599681,0,,
Spain,1986,189.1127,2.51142E+11,0,0,0,21.259,140.0483754,,0,0.005578833,38584624,0.298782367,8693310,25175715,4715599,0,,
Spain,1987,189.5081,3.1852E+11,0,0,0,20.607,123.4783333,,0,0.010514796,38684815,0.259329063,8463252,25371577,4849986,0,,
Spain,1988,197.4579,3.75892E+11,0,0,0,19.854,116.4868333,,0,0.140774065,38766939,0.212064999,8221456,25556127,4989356,0,,
Spain,1989,224.8854,4.14461E+11,0,0,0,17.331,118.3776667,,0,0.134045022,38827764,0.156776198,7966097,25733928,5127740,0,,
Spain,1990,230.1741,5.36175E+11,0,0,0,16.273,101.9339167,,15543853,0.034820746,38867322,0.101828843,7691701,25911246,5264375,0,,
Spain,1991,240.0092,5.76754E+11,0,0,0,15.929,103.9115833,,15683365,0.011836015,38966376,0.254527425,7433784,26132859,5399733,0,,
Spain,1992,248.4117,6.30465E+11,0,0,0,17.697,102.3790833,,15906261,0.020918241,39157685,0.489757905,7214836,26405143,5537706,0,,
Spain,1993,239.8089,5.24701E+11,0,0,0,22.156,127.2604167,,16134954,0.016074914,39361262,0.518543521,7009179,26672546,5679537,0,,
Spain,1994,252.047,5.30184E+11,0,0,0,24.209,133.957955,,16472363,0.016089525,39549108,0.476100555,6805428,26917366,5826314,0,,
Spain,1995,265.7792,6.1417E+11,1.15403E+11,0,0,22.675,124.689,,16598448,0.012727287,39724050,0.44136575,6603993,27139001,5981056,0,,
Spain,1996,253.2372,6.42251E+11,1.18646E+11,0,0,22.142,126.6615833,,16870326,0.007044308,39889852,0.416515798,6427606,27326390,6135856,0,,
Spain,1997,265.5672,5.8974E+11,1.26024E+11,0,0,20.698,146.4136283,,17194770,0.009648842,40057389,0.419119517,6286531,27480876,6289982,0,,
Spain,1998,274.3178,6.18731E+11,1.32838E+11,0,0,18.673,149.3953317,,17451840,0.003468674,40223509,0.413847481,6166485,27611921,6445102,0,,
Spain,1999,297.7735,6.34395E+11,1.39712E+11,0,0,15.475,0.938283072,,17764670,0.003940198,40386875,0.405323026,6073599,27730283,6582994,0,,
Spain,2000,310.0716,5.98103E+11,1.46609E+11,0,0,13.785,1.082705081,,18277408,0.00693068,40567864,0.447137015,6010466,27844278,6713120,0,,
Spain,2001,311.8089,6.27799E+11,1.51197E+11,0,0,10.348,1.116533086,,18160826,0.002477258,40850412,0.694068084,5988765,27994566,6867081,0,,
Spain,2002,331.9501,7.08938E+11,1.5099E+11,0,0,11.146,1.057558996,,18992358,0.002152998,41431558,1.412595405,6038333,28383662,7009563,0,,
Spain,2003,336.3326,9.07963E+11,1.52617E+11,0,0,11.283,0.884047927,,19763085,0.001279519,42187645,1.808454468,6136120,28957946,7093579,0,,
Spain,2004,353.0114,1.06983E+12,1.52688E+11,6316624,8437939,11.09,0.803921648,,20447306,0.00147376,42921895,1.725466303,6231951,29556324,7133621,0,,
Spain,2005,368.3388,1.15467E+12,1.53883E+11,7132962,9281061,9.146,0.803800192,53.68,21228524,0.002431831,43653155,1.689349047,6332214,30098145,7222796,0,,
Spain,2006,359.6543,1.26185E+12,1.56707E+11,8025283,10584267,8.452,0.796432731,52.98,21942920,0.008091501,44397319,1.690352556,6456764,30599050,7341505,0,,
Spain,2007,367.4006,1.47675E+12,1.57527E+11,9760935,12189021,8.232,0.7296724,54.08,22532489,0.013651019,45226803,1.851081308,6600781,31194202,7431819,0,,
Spain,2008,335.8889,1.63612E+12,1.5304E+11,10182496,12324806,11.255,0.67992268,55.17,23164314,0.003916749,45954106,1.595330499,6748376,31649091,7556639,0,,
Spain,2009,296.5014,1.49659E+12,1.35543E+11,7903995,9173182,17.857,0.716957702,57.46,23401615,0.00064018,46362946,0.885735981,6867216,31788139,7707591,0,,
Spain,2010,282.9384,1.42799E+12,1.34526E+11,9844122,9991559,19.86,0.75430899,58.47,23521339,0.01398816,46576897,0.460408305,6949998,31758916,7867984,0,,
Spain,2011,283.8006,1.48757E+12,1.32923E+11,11370394,10982679,21.391,0.718413899,59.36,23586778,0.021458907,46742697,0.355338396,7015590,31701991,8025116,1,,
Spain,2012,278.0612,1.33099E+12,1.25313E+11,10734614,9787673,24.789,0.77833812,60.55,23600632,0.035522856,46773055,0.064925963,7044027,31564082,8164946,0,,
Spain,2013,251.9417,1.36219E+12,1.23733E+11,11515734,10606365,26.094,0.752945123,61.34,23411977,0.023344258,46620045,-0.32766904,7026640,31271346,8322060,0,,
Spain,2014,254.1812,1.38024E+12,1.2642E+11,12485680,11502814,24.441,0.752728197,60.74,23190285,0.021139125,46480882,-0.298951059,6995960,30999538,8485385,0,,
Spain,2015,270.7402,1.20616E+12,1.32844E+11,10873995,10586165,22.057,0.901296423,61.42,23144125,0.014237094,46444832,-0.077588862,6965234,30867911,8611687,0,,
Spain,2016,259.6249,1.24302E+12,1.35052E+11,10829480,10585802,19.635,0.903421436,61.86,23067207,0.013036682,46484062,0.08443015,6934628,30825612,8723821,0,,
Spain,2017,273.5798,1.32175E+12,1.44237E+11,12169611,11896289,17.224,0.885205508,62.8,23037605,0.026228772,46593236,0.234587923,6905389,30838478,8849369,0,,
Spain,2018,268.5899,1.43164E+12,1.4261E+11,13228713,13205894,15.255,0.846772667,62.15,23015874,0.029840842,46797754,0.437982994,6863211,30948278,8986264,0,,
Spain,2019,250.5961,1.4035E+12,1.435E+11,12215178,12556878,14.105,0.893276257,62.53,23237351,0.016414714,47134837,0.717715637,6810416,31188828,9135593,0,,
Spain,2020,211.8426,1.28978E+12,1.23223E+11,11529846,11855597,15.532,0.875506397,63.84,22921347,0.01820821,47365655,0.488502132,6725690,31375425,9264540,1,,
Spain,2021,229.0694,1.46124E+12,1.40364E+11,15848213,15761097,14.781,0.845494139,62.29,23445165,0.096495799,47415794,0.105799194,6594739,31426383,9394673,0,,
Spain,2022,234.657,1.4465E+12,1.49226E+11,16309799,16919797,12.917,0.949623753,63.89,23828133,0,47759127,0.721481007,6493288,31624227,9641612,1,,
Spain,2023,221.6156,1.62009E+12,1.52324E+11,14032856,15427794,12.179,0.924839558,64.47,24199271,0,48347910,1.225280447,6410281,31951994,9985636,0,,
Sweden,1960,49.1705,15930258332,0,0,0,,5.173210004,,0,0,7484656,0,1678749,4926500,879407,0,,
Sweden,1961,48.7995,17329819494,0,0,0,,5.173210004,,0,0,7519998,0.471081377,1651109,4970776,898113,0,,
Sweden,1962,51.2726,18794282717,0,0,0,,5.173210004,,0,0,7561588,0.551534904,1628832,5015377,917379,0,,
Sweden,1963,55.3131,20342365392,0,0,0,,5.173210004,,0,0,7604328,0.563633784,1613114,5054246,936968,0,,
Sweden,1964,60.3681,22685750575,0,0,0,,5.173210004,,0,0,7661354,0.747117165,1610155,5093400,957799,0,,
Sweden,1965,62.5622,24964233891,0,0,0,,5.173210004,,0,0,7733853,0.941845549,1619806,5134381,979667,0,,
Sweden,1966,72.5174,27155028520,0,0,0,,5.173210004,,0,0,7807797,0.951566378,1635141,5169417,1003239,0,,
Sweden,1967,68.9297,29475219787,0,0,0,,5.173210004,,0,0,7867931,0.767228099,1649364,5190274,1028293,0,,
Sweden,1968,77.606,31278230634,0,0,0,,5.173210004,,0,0,7912273,0.561996749,1656655,5203850,1051768,0,,
Sweden,1969,86.3811,33967691454,0,0,0,1.89,5.173210004,,0,0,7968072,0.702745811,1664587,5229504,1073982,0,,
Sweden,1970,92.287,38037663342,0,0,0,1.51,5.173210004,,0,0.091320612,8042801,0.933484922,1676433,5266893,1099475,0,,
Sweden,1971,84.5089,41506627519,0,0,0,2.55,5.125905248,,0,0.065278581,8098334,0.688095591,1684365,5286750,1127219,0,,
Sweden,1972,84.7032,48883734672,0,0,0,2.7,4.762416666,,0,0.056611053,8122300,0.295500379,1687571,5280366,1154363,0,,
Sweden,1973,87.2895,59319523962,0,0,0,2.46,4.367249999,,0,0.192579209,8136312,0.17236408,1688040,5266542,1181730,0,,
Sweden,1974,79.8228,65918391224,0,0,0,1.98,4.439424999,,0,0.235592179,8159955,0.290164816,1690359,5259066,1210530,0,,
Sweden,1975,80.7601,82766182746,0,0,0,1.62,4.152191666,,0,0.045876617,8192437,0.397275735,1695233,5259204,1238000,0,,
Sweden,1976,88.2409,89233541404,0,0,0,1.61,4.355891666,,0,0.142868831,8222286,0.363686099,1696201,5263706,1262379,0,,
Sweden,1977,85.7404,94332865494,0,0,0,,4.481641666,,0,0.108384708,8251540,0.3551577,1691213,5273125,1287203,0,,
Sweden,1978,79.4765,1.04292E+11,0,0,0,,4.518474999,,0,0.046034994,8275599,0.291145576,1677520,5285917,1312162,0,,
Sweden,1979,84.8686,1.23209E+11,0,0,0,,4.287083332,,0,0.097000778,8293678,0.218223247,1654499,5304558,1334622,0,,
Sweden,1980,71.7137,1.41888E+11,28996907569,0,0,,4.229574999,,0,0.094590808,8310531,0.202996792,1628374,5328421,1353737,0,,
Sweden,1981,69.3885,1.295E+11,27941328077,0,0,,5.063441666,,0,0.056836028,8320503,0.119920399,1600694,5349937,1369872,0,,
Sweden,1982,62.2567,1.14216E+11,27692379929,0,0,3.14,6.282608332,,0,0.08156788,8325263,0.057191722,1571180,5367759,1386324,0,,
Sweden,1983,58.2683,1.04863E+11,29277545941,0,0,3.48,7.667108332,,0,0.078847018,8329033,0.045273605,1545154,5381442,1402437,0,,
Sweden,1984,57.3081,1.09044E+11,31991636396,0,0,3.07,8.271799999,,0,0.05037364,8336605,0.090869615,1527561,5391841,1417204,0,,
Sweden,1985,62.364,1.13959E+11,32744034826,0,0,2.83,8.603925,,0,0.054730863,8350386,0.165170619,1516601,5394545,1439240,0,,
Sweden,1986,62.0098,1.50282E+11,33008828086,0,0,2.23,7.123583333,,0,0.025950614,8369829,0.232568885,1507896,5396456,1465477,0,,
Sweden,1987,59.6947,1.82746E+11,33747831717,0,0,2.15,6.340441667,,0,0.042625516,8397804,0.333678891,1502237,5410648,1484919,0,,
Sweden,1988,57.4251,2.06689E+11,34903872499,0,0,,6.12715,,0,0.33937471,8436489,0.45959837,1504424,5433473,1498592,0,,
Sweden,1989,55.5208,2.17635E+11,35067551107,0,0,1.46,6.446875833,,0,0.33255013,8492964,0.667182921,1515006,5467070,1510888,0,,
Sweden,1990,57.5205,2.6147E+11,34399768856,0,0,1.832,5.91879,,4709077,0.115857442,8558835,0.772602676,1535079,5502089,1521667,0,,
Sweden,1991,57.7512,2.73835E+11,32793203745,0,0,3.243,6.047466667,,4677079,0.054610563,8617375,0.681643118,1562745,5526024,1528606,0,,
Sweden,1992,57.5783,2.83912E+11,31229926824,0,0,5.722,5.823833333,,4592100,0.042418572,8668067,0.586529929,1591649,5543705,1532713,0,,
Sweden,1993,57.5719,2.12647E+11,31304251997,0,0,9.33,7.783426667,,4503567,0.060939211,8718561,0.580838814,1620853,5562831,1534877,0,,
Sweden,1994,60.0257,2.28702E+11,36131406155,0,0,9.58,7.71597,,4472687,0.061375058,8780745,0.710705462,1649206,5593896,1537643,0,,
Sweden,1995,59.5118,2.67053E+11,40984496427,0,0,8.897,7.133268333,,4529322,0.068072536,8826939,0.524703942,1664145,5621611,1541184,0,,
Sweden,1996,63.3811,2.91952E+11,42553299712,0,0,9.547,6.705955833,,4522810,0.017570083,8840998,0.159147081,1663530,5634723,1542745,0,,
Sweden,1997,58.3831,2.68252E+11,45864503391,0,0,10.359,7.634894167,,4508034,0.071950728,8846062,0.057262203,1658048,5645639,1542374,0,,
Sweden,1998,58.8018,2.7089E+11,49983865414,0,0,8.941,7.949868167,,4469486,0.067223988,8850974,0.055512122,1651532,5659741,1539701,0,,
Sweden,1999,55.9816,2.7432E+11,53976053490,0,0,7.607,8.262428333,,4515807,0.048492095,8857874,0.077927151,1644125,5678815,1534934,0,,
Sweden,2000,54.93,2.62905E+11,58865868344,0,0,5.466,9.162244167,,4486483,0.068212327,8872109,0.160575485,1635262,5705154,1531693,0,,
Sweden,2001,55.8376,2.42499E+11,58461462254,0,0,4.73,10.32913583,,4557682,0.062248016,8895960,0.268470528,1625538,5738916,1531506,0,,
Sweden,2002,56.6854,2.67373E+11,61821050960,0,0,4.965,9.737123333,,4579075,0.020725834,8924958,0.325438068,1616095,5775874,1532988,0,,
Sweden,2003,57.2922,3.34074E+11,63242956037,0,0,5.555,8.086304167,,4605791,0.009510375,8958229,0.372092943,1605433,5815118,1537677,0,,
Sweden,2004,56.5169,3.84547E+11,66719038820,3786441,3479788,6.693,7.348886667,,4619761,0.046493897,8993531,0.393298991,1591253,5854272,1548005,0,,
Sweden,2005,53.8753,3.9169E+11,68665331385,4140513,3989289,7.81,7.473088333,71.4,4715768,0.15956844,9029572,0.399942763,1572161,5897414,1559997,0,,
Sweden,2006,53.7379,4.2253E+11,73503274128,4564658,4463935,7.066,7.378249167,73.54,4766168,0.240919251,9080505,0.562483906,1555175,5951852,1573478,0,,
Sweden,2007,52.9939,4.9005E+11,76288455789,5432142,5349099,6.161,6.75877,73.67,4842914,0.394740585,9148092,0.741552515,1545640,6007406,1595046,0,,
Sweden,2008,50.8664,5.14617E+11,73116631029,5782518,5771888,6.235,6.591099167,72.46,4903302,0.401410242,9219637,0.779033291,1542032,6050672,1626933,0,,
Sweden,2009,47.2383,4.34314E+11,57138397454,4462545,4209542,8.351,7.653819167,72.17,4912061,0.098422097,9298515,0.851904413,1545893,6084539,1668083,0,,
Sweden,2010,53.1199,4.92753E+11,70111210951,5291038,4956386,8.61,7.207524167,73.97,4943301,1.154547802,9378126,0.852524629,1557188,6106870,1714067,0,,
Sweden,2011,49.2106,5.70541E+11,74071578391,6051833,5726656,7.804,6.493543333,74.72,5003836,1.450767978,9449213,0.755150134,1574612,6113633,1760968,0,,
Sweden,2012,46.712,5.49742E+11,68819639928,5745676,5377179,7.976,6.775015833,74.69,5032891,0.8449176,9519374,0.739763272,1598052,6114778,1806544,0,,
